Task_id;closestDist;farestDist;avgDist;stvDist;mdnDist;timWind;srvTime;blTWB[0];blTWB[1];blTWB[2];blTWB[3];blTWB[4];blTWB[5];blTWB[6];blTWB[7];blTWB[8];blTWB[9];blTWB[10];blTWB[11];blTWB[12];blTWB[13];blTWB[14];blTWB[15];blTWB[16];blTWB[17];blTWB[18];blTWB[19];blTWB[20];blTWB[21];blTWB[22];blTWB[23];perResUnav;perResWSkills;blServiced
0;0;0,64;0,3;0,2;0,23;0,31;0,17;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0,6;1
1;0,03;0,7;0,33;0,2;0,23;0,18;0,24;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,6;1
2;0,01;0,66;0,31;0,2;0,21;0,19;0,15;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,8;1
3;0;0,64;0,3;0,2;0,24;0,21;0,17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0,9;1
4;0,02;0,64;0,3;0,19;0,25;0,33;0,1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0,8;1
5;0,02;0,62;0,3;0,2;0,21;0,2;0,11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1
6;0,01;0,65;0,31;0,2;0,23;0,35;0,18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1
7;0,09;0,64;0,33;0,17;0,26;0,37;0,12;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0,5;1
8;0,1;0,66;0,33;0,15;0,32;0,27;0,08;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1
9;0,01;0,63;0,3;0,2;0,23;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0,9;1
10;0,03;0,61;0,3;0,18;0,25;0,29;0,18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0,7;1
11;0;0,64;0,3;0,2;0,23;0,18;0,16;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,4;1
12;0,01;0,65;0,31;0,2;0,21;0,34;0,09;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0,4;1
13;0,01;0,64;0,3;0,2;0,23;0,17;0,14;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
14;0,03;0,69;0,32;0,19;0,25;0,38;0,09;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0,8;1
15;0,03;0,66;0,33;0,23;0,23;0,35;0,16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0,4;1
16;0,02;0,63;0,31;0,2;0,2;0,37;0,13;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0,9;1
17;0;0,73;0,37;0,26;0,3;0,41;0,08;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0,7;1
